calcSP	promoter_id	startSite	promoter_strand	bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	
3645893	ECK120015518	3645913	reverse	7129	ICR	PP	3645857	3646550	+	
2749721	ECK120015765	2749781	forward	5364	CR	CDS	2748853	2749731	+	
4103689	ECK120015953	4103709	reverse	7984	CR	CDS	4102995	4103693	-	
4589375	ECK120015954	4589435	forward	8887	ICR	PP	4589303	4589679	+	
1276984	ECK120015955	1277044	forward	2493	ICR	PP	1276842	1277179	+	
2039310	ECK120015956	2039370	forward	4039	ICR	TP	2039143	2039398	+	
484863	ECK120015959	484923	forward	937	ICR	PP	484844	484984	+	
2693729	ECK120016184	2693789	forward	5247	ICR	PP	2693566	2693822	+	
2011097	ECK120016224	2011117	reverse	3971	ICR	PP	2011039	2011252	+	
4349688	ECK120016339	4349708	reverse	8417	ICR	PP	4349686	4349865	+	
919257	ECK120016340	919317	forward	1786	CR	CDS	918458	919573	+	
919500	ECK120016341	919560	forward	1786	CR	CDS	918458	919573	+	
1120261	ECK120016342	1120281	reverse	2149	ICR	PT	1120179	1120464	-	
1120235	ECK120016343	1120255	reverse	2149	ICR	PT	1120179	1120464	-	
1440919	ECK120016344	1440939	reverse	2829	ICR	PP	1440868	1441074	+	
3809280	ECK120016345	3809300	reverse	7428	CR	CDS	3809273	3809440	-	
517694	ECK120016346	517714	reverse	998	CR	CDS	517564	518373	-	
517772	ECK120016347	517792	reverse	998	CR	CDS	517564	518373	-	
159131	ECK120016348	159151	reverse	283	ICR	RBS	159127	159185	-	
159175	ECK120016349	159195	reverse	283	ICR	RBS	159127	159185	-	
1289383	ECK120016350	1289443	forward	2517	ICR	TP	1289374	1289464	+	
1288269	ECK120016351	1288329	forward	2514	CR	CDS	1287897	1288355	-	
2063878	ECK120016352	2063898	reverse	4079	ICR	PT	2063789	2064091	-	
2063976	ECK120016353	2063996	reverse	4079	ICR	PT	2063789	2064091	-	
2535277	ECK120016565	2535337	forward	4961	ICR	PP	2535260	2535363	+	
2614030	ECK120016566	2614090	forward	5115	ICR	PP	2613904	2614115	+	
2636977	ECK120016567	2636997	reverse	5154	CR	CDS	2636685	2637305	-	
3167713	ECK120016568	3167773	forward	6169	ICR	PP	3167699	3167849	+	
2960509	ECK120016569	2960529	reverse	5774	CR	CDS	2960463	2960786	-	
925682	ECK120016570	925702	reverse	1799	ICR	PT	925667	925950	-	
925888	ECK120016571	925908	reverse	1799	ICR	PT	925667	925950	-	
2733923	ECK120016572	2733983	forward	5326	CR	CDS	2733053	2734033	-	
3037635	ECK120016573	3037655	reverse	5916	CR	CDS	3036869	3037765	-	
3199004	ECK120016574	3199064	forward	6235	ICR	PP	3198988	3199228	+	
3167763	ECK120016575	3167823	forward	6169	ICR	PP	3167699	3167849	+	
3294034	ECK120016576	3294094	forward	6418	CR	CDS	3293831	3294421	+	
3326855	ECK120016577	3326875	reverse	6487	ICR	PP	3326738	3326984	+	
3341358	ECK120016578	3341418	forward	6522	CR	CDS	3340858	3341433	+	
1130088	ECK120016579	1130108	reverse	2173	ICR	PP	1130087	1130240	+	
1130156	ECK120016580	1130216	forward	2173	ICR	PP	1130087	1130240	+	
1986164	ECK120016581	1986224	forward	3907	ICR	PP	1985984	1986245	+	
273416	ECK120016582	2287198	reverse	528	CR	CDS	273325	274341	-	
196966	ECK120016583	197026	forward	348	CR	CDS	196546	197898	+	
715844	ECK120016584	715864	reverse	1403	ICR	PT	715821	715943	-	
1755260	ECK120016585	1755320	forward	3437	ICR	TP	1755135	1755444	+	
1823692	ECK120016587	1823712	reverse	3575	ICR	PT	1823650	1823978	-	
1964220	ECK120016702	1964240	reverse	3861	ICR	PT	1964216	1964416	-	
2011169	ECK120016703	2011229	forward	3971	ICR	PP	2011039	2011252	+	
2011040	ECK120016704	2011060	reverse	3971	ICR	PP	2011039	2011252	+	
2011110	ECK120016705	2011170	forward	3971	ICR	PP	2011039	2011252	+	
273204	ECK120016706	687119	reverse	527	ICR	TT	273179	273324	-	
3548401	ECK120016707	3548421	reverse	6960	CR	CDS	3548102	3550495	-	
3680019	ECK120016708	3680039	reverse	7185	ICR	PT	3679964	3680183	-	
3891792	ECK120016709	3891852	forward	7587	ICR	TP	3891748	3891903	+	
4254601	ECK120016710	4254621	reverse	8245	ICR	PP	4254490	4254659	+	
576036	ECK120016711	576096	forward	1120	CR	CDS	573752	576048	-	
576036	ECK120016711	576096	forward	1123	ICR	PP	574977	576620	+	
1073297	ECK120016712	1073357	forward	2061	ICR	PP	1073235	1073464	+	
1536691	ECK120016713	1536711	reverse	3006	CR	CDS	1535333	1536877	-	
1718962	ECK120016714	1719022	forward	3367	ICR	PP	1718849	1719048	+	
1726317	ECK120016715	1726377	forward	3385	ICR	TP	1726269	1726370	+	
2764669	ECK120016716	2764729	forward	5394	CR	CDS	2763940	2765013	+	
3453636	ECK120016717	3453656	reverse	6774	CR	CDS	3453600	3454415	+	
3834667	ECK120016718	3834687	reverse	7475	ICR	TP	3834580	3834975	+	
638165	ECK120016719	638225	forward	1241	ICR	PP	637797	638167	+	
1984739	ECK120016720	1984799	forward	3901	ICR	PP	1984153	1984948	+	
4430012	ECK120016779	4430032	reverse	8595	ICR	PT	4430007	4430113	-	
2854830	ECK120016780	2854850	reverse	5587	ICR	PP	2854829	2855114	+	
1498500	ECK120016781	1498560	forward	2927	ICR	PP	1498474	1498596	+	
741782	ECK120016933	741842	forward	1445	ICR	PP	741780	742049	+	
741961	ECK120016934	742021	forward	1445	ICR	PP	741780	742049	+	
1703171	ECK120016935	1703231	forward	3332	CR	CDS	1702973	1703188	+	
1703719	ECK120016936	1703779	forward	3335	ICR	TP	1703715	1703790	+	
2837391	ECK120016938	2837451	forward	5551	ICR	PP	2837290	2837545	+	
2837289	ECK120016939	2837309	reverse	5550	CR	CDS	2836276	2837289	-	
4599618	ECK120016946	4599638	reverse	8903	ICR	PT	4599541	4599646	-	
3538019	ECK120016950	3538079	forward	6941	ICR	TP	3537729	3538184	+	
3723357	ECK120016952	3723377	reverse	7261	ICR	PT	3723342	3723435	-	
1590486	ECK120016954	1590506	reverse	3089	ICR	PT	1590467	1590688	-	
21323	ECK120016956	21383	forward	48	CR	CDS	21181	21399	+	
3316177	ECK120016963	3316197	reverse	6465	ICR	PT	3316029	3316234	-	
3405313	ECK120016965	3405373	forward	6639	ICR	TP	3405289	3405396	+	
1800737	ECK120016981	1800757	reverse	3527	ICR	PP	1800595	1801117	+	
2176669	ECK120017001	2176689	reverse	4307	ICR	PP	2176587	2176842	+	
1091726	ECK120017002	1091746	reverse	2083	ICR	PP	1091513	1092098	+	
1710635	ECK120020514	1710695	forward	3349	ICR	TP	1710183	1710792	+	
1342642	ECK120020515	1342662	reverse	2623	ICR	PT	1342634	1342780	-	
553740	ECK120020516	553800	forward	1061	ICR	PP	553661	553833	+	
176501	ECK120020517	176561	forward	306	CR	CDS	175107	176528	+	
3543558	ECK120020518	3543618	forward	6952	CR	CDS	3542904	3543587	+	
1789258	ECK120020519	1789278	reverse	3500	CR	CDS	1787832	1789268	-	
2301697	ECK120020520	2301717	reverse	4530	CR	CDS	2301628	2301792	+	
4404007	ECK120020521	4404067	forward	8530	CR	CDS	4402710	4404008	+	
2947118	ECK120020530	2947178	forward	5763	ICR	PP	2947033	2947263	+	
582730	ECK120020532	582790	forward	1149	ICR	TP	582359	582903	+	
1184986	ECK120020543	1185046	forward	2283	ICR	PP	1184818	1185066	+	
3635575	ECK120020544	3635635	forward	7111	ICR	PP	3635434	3635664	+	
3372545	ECK120021266	3372605	forward	6579	ICR	PP	3372512	3372890	+	
2974387	ECK120021267	2974407	reverse	5804	CR	ncRNA	2974326	2974407	-	
2974191	ECK120021268	2974211	reverse	5802	CR	ncRNA	2974124	2974211	-	
4554819	ECK120022001	4554879	forward	8831	ICR	PP	4554344	4555015	+	
3214715	ECK120022065	3214775	forward	6267	ICR	PP	3214514	3214800	+	
4014346	ECK120022071	4014366	reverse	7821	ICR	PP	4014193	4014453	+	
1272923	ECK120022125	1272983	forward	2487	ICR	PP	1272823	1273006	+	
879816	ECK120022294	879876	forward	1705	ICR	PP	879704	879949	+	
1445461	ECK120022316	1445521	forward	2837	ICR	PP	1445308	1445542	+	
849582	ECK120022342	849642	forward	1653	ICR	PP	849321	849672	+	
1311955	ECK120022344	1312015	forward	2559	ICR	PP	1311688	1312043	+	
1435085	ECK120022366	1435145	forward	2819	ICR	PP	1434918	1435144	+	
3511699	ECK120026305	3511719	reverse	6896	CR	CDS	3511653	3512411	-	
1716038	ECK120026306	1716058	reverse	3359	ICR	PT	1716032	1716089	-	
1715273	ECK120026307	1715293	reverse	3357	ICR	PT	1715247	1715374	-	
4600180	ECK120026308	4600200	reverse	8906	CR	CDS	4600111	4600881	-	
402851	ECK120026309	402911	forward	781	ICR	TP	402826	402926	+	
255717	ECK120026311	255737	reverse	477	ICR	PP	255717	255976	+	
3980744	ECK120026316	3980804	forward	7757	ICR	RBS	3980716	3980757	+	
1314096	ECK120027918	1314116	reverse	2567	ICR	PT	1314060	1314439	-	
453513	ECK120027939	453573	forward	879	ICR	PP	453392	453695	+	
454158	ECK120027940	454218	forward	881	ICR	TP	454014	454356	+	
1647561	ECK120029294	1647621	forward	3160	CR	CDS	1629026	1650862	-	
1647561	ECK120029294	1647621	forward	3227	ICR	TP	1647459	1647632	+	
24954	ECK120029295	25014	forward	52	CR	CDS	22391	25207	+	
1786348	ECK120029297	1786408	forward	3495	ICR	TP	1786303	1786458	+	
1798431	ECK120029428	1798451	reverse	3524	CR	CDS	1798120	1798662	-	
2830309	ECK120029473	2830329	reverse	5540	CR	CDS	2828797	2830311	-	
4117361	ECK120029519	4117381	reverse	8017	ICR	PT	4117354	4117445	-	
2912279	ECK120029520	2912299	reverse	5694	CR	CDS	2911721	2913022	-	
1143931	ECK120029521	1143951	reverse	2198	CR	CDS	1143725	1144045	+	
1143965	ECK120029522	1143985	reverse	2198	CR	CDS	1143725	1144045	+	
1144076	ECK120029523	1144096	reverse	2199	ICR	TP	1144046	1144162	+	
497195	ECK120029524	497255	forward	959	ICR	TP	497044	497278	+	
3134405	ECK120029525	3134425	reverse	6103	ICR	PT	3134394	3134684	-	
3431688	ECK120029526	3431708	reverse	6697	ICR	PP	3431583	3431711	+	
3431612	ECK120029527	3431672	forward	6697	ICR	PP	3431583	3431711	+	
2962222	ECK120029592	2962242	reverse	5781	ICR	PT	2962200	2962382	-	
2860159	ECK120029593	2860219	forward	5594	CR	CDS	2859452	2860360	+	
794158	ECK120029594	794218	forward	1551	ICR	TP	794146	794311	+	
1840167	ECK120029595	1840187	reverse	3609	ICR	PP	1840160	1840394	+	
1993681	ECK120029596	1993741	forward	3929	ICR	PP	1993384	1993841	+	
479998	ECK120029860	480018	reverse	933	ICR	PT	479933	480477	-	
1030646	ECK120029861	1030666	reverse	1971	ICR	PT	1030642	1030847	-	
1169620	ECK120029862	1169640	reverse	2257	ICR	PT	1169598	1169740	-	
1080470	ECK120029863	1080530	forward	2067	ICR	TP	1080037	1080578	+	
1927736	ECK120029864	1927756	reverse	3791	ICR	PT	1927732	1928057	-	
1621883	ECK120029865	1621903	reverse	3145	ICR	PT	1621875	1622128	-	
1984763	ECK120029866	1984823	forward	3901	ICR	PP	1984153	1984948	+	
3245510	ECK120029867	3245570	forward	6315	ICR	TP	3245451	3245794	+	
1439784	ECK120029868	1439804	reverse	2827	ICR	PT	1439768	1439877	-	
4233759	ECK120029972	4233819	forward	8211	ICR	TP	4233431	4233928	+	
3838020	ECK120029973	3838040	reverse	7481	ICR	PP	3838017	3838237	+	
3303934	ECK120029974	3303954	reverse	6443	ICR	PT	3303840	3303992	-	
3338173	ECK120030204	3338233	forward	6515	ICR	PP	3338088	3338296	+	
3340224	ECK120030205	3340284	forward	6518	CR	CDS	3339288	3340274	+	
3341288	ECK120030206	3341348	forward	6522	CR	CDS	3340858	3341433	+	
2031613	ECK120030207	2031673	forward	4023	ICR	PP	2031509	2031672	+	
3453493	ECK120030208	3453553	forward	6773	ICR	PP	3453421	3453599	+	
3453489	ECK120030209	3453549	forward	6773	ICR	PP	3453421	3453599	+	
3453444	ECK120030210	3453504	forward	6773	ICR	PP	3453421	3453599	+	
3453497	ECK120030211	3453517	reverse	6773	ICR	PP	3453421	3453599	+	
3453521	ECK120030212	3453541	reverse	6773	ICR	PP	3453421	3453599	+	
3453512	ECK120030213	3453532	reverse	6773	ICR	PP	3453421	3453599	+	
243386	ECK120030214	243406	reverse	445	ICR	PP	243304	243542	+	
400483	ECK120030215	400543	forward	775	ICR	PP	400148	400609	+	
491220	ECK120030216	491280	forward	949	ICR	TP	491188	491315	+	
1643907	ECK120030217	1643927	reverse	3160	CR	CDS	1629026	1650862	-	
1643907	ECK120030217	1643927	reverse	3207	ICR	PP	1643897	1643920	+	
969805	ECK120030645	969865	forward	1862	CR	CDS	968612	969844	+	
3399195	ECK120030646	3399215	reverse	6627	ICR	PT	3399110	3399413	-	
3399358	ECK120030647	3399378	reverse	6627	ICR	PT	3399110	3399413	-	
1489510	ECK120030648	1489530	reverse	2904	CR	ncRNA	1489467	1489530	-	
2270274	ECK120030649	2270334	forward	4466	CR	CDS	2268748	2270304	+	
179163	ECK120030650	179183	reverse	315	ICR	PP	179154	179236	+	
179136	ECK120030651	179196	forward	314	CR	CDS	178455	179153	-	
179154	ECK120030652	179214	forward	315	ICR	PP	179154	179236	+	
21773	ECK120030653	21833	forward	50	CR	CDS	21407	22348	+	
21974	ECK120030654	22034	forward	50	CR	CDS	21407	22348	+	
3483987	ECK120030655	3484047	forward	6841	ICR	PP	3483841	3484141	+	
3483993	ECK120030656	3484053	forward	6841	ICR	PP	3483841	3484141	+	
28228	ECK120030657	28288	forward	61	ICR	TP	28208	28373	+	
3988753	ECK120030658	3988813	forward	7772	CR	CDS	3987848	3988789	-	
3988737	ECK120030659	3988797	forward	7772	CR	CDS	3987848	3988789	-	
2589522	ECK120030660	2589582	forward	5068	CR	CDS	2589269	2589625	+	
2836016	ECK120030663	2836036	reverse	5548	CR	CDS	2835600	2836127	-	
2836107	ECK120030664	2836127	reverse	5548	CR	CDS	2835600	2836127	-	
331203	ECK120030665	331263	forward	651	ICR	TP	330721	331594	+	
331037	ECK120030666	331097	forward	651	ICR	TP	330721	331594	+	
2906676	ECK120030667	2906696	reverse	5684	CR	CDS	2906051	2907688	-	
2906704	ECK120030668	2906724	reverse	5684	CR	CDS	2906051	2907688	-	
2906848	ECK120030669	2906868	reverse	5684	CR	CDS	2906051	2907688	-	
2033744	ECK120030782	2033804	forward	4027	ICR	TP	2033268	2033858	+	
2033594	ECK120030783	2033654	forward	4027	ICR	TP	2033268	2033858	+	
4175140	ECK120030784	4175200	forward	8116	CR	CDS	4173967	4175151	+	
2812764	ECK120030785	2812824	forward	5495	ICR	PP	2812756	2812823	+	
887260	ECK120030786	887280	reverse	1722	CR	ncRNA	887199	887277	-	
3667264	ECK120030787	3667284	reverse	7167	ICR	PP	3667212	3667614	+	
77307	ECK120030788	77367	forward	137	ICR	PP	77300	77366	+	
77318	ECK120030789	77338	reverse	137	ICR	PP	77300	77366	+	
2496401	ECK120030790	2496421	reverse	4883	ICR	PP	2496318	2496692	+	
1145752	ECK120030791	1145812	forward	2202	CR	CDS	1145234	1145818	-	
1768336	ECK120030792	1768396	forward	3463	ICR	TP	1768211	1768395	+	
1921030	ECK120030793	1921090	forward	3771	ICR	PP	1920994	1921089	+	
3839774	ECK120030794	3839794	reverse	7485	ICR	PT	3839763	3839972	-	
3698275	ECK120030795	3698295	reverse	7211	ICR	TP	3698225	3698585	+	
3698099	ECK120030796	3698159	forward	7208	CR	CDS	3698003	3698110	-	
490474	ECK120030797	490534	forward	946	CR	CDS	490106	490483	+	
2424839	ECK120030804	2424859	reverse	4737	ICR	PT	2424811	2425030	-	
3984395	ECK120030810	3984455	forward	7763	ICR	PP	3984031	3984454	+	
4577920	ECK120032969	4577940	reverse	8872	CR	ncRNA	4577858	4577934	+	
4577798	ECK120032970	4577858	forward	8870	CR	CDS	4577522	4577863	-	
2698480	ECK120032971	2698540	forward	5259	ICR	PP	2698220	2698541	+	
2732297	ECK120032973	2732317	reverse	5322	CR	ncRNA	2732175	2732317	-	
4525940	ECK120032974	4526000	forward	8774	CR	CDS	4525572	4526003	-	
75588	ECK120032975	75608	reverse	135	ICR	PT	75481	75643	-	
506368	ECK120032976	506428	forward	973	ICR	PP	506307	506427	+	
2689342	ECK120032981	2689362	reverse	5244	CR	ncRNA	2689179	2689362	-	
4188490	ECK120032983	4188510	reverse	8136	CR	ncRNA	4188350	4188510	-	
2183813	ECK120032985	2183873	forward	4322	CR	CDS	2183546	2183818	-	
2183920	ECK120032986	2183940	reverse	4323	ICR	PP	2183819	2183938	+	
3788152	ECK120033027	3788172	reverse	7387	ICR	PT	3788105	3788342	-	
432141	ECK120033028	432201	forward	835	ICR	PP	432076	432225	+	
416181	ECK120033029	416201	reverse	807	ICR	PP	416177	416365	+	
1102538	ECK120033030	1102558	reverse	2111	ICR	PP	1102420	1103173	+	
2925997	ECK120033031	2926057	forward	5717	ICR	TP	2925695	2926250	+	
1257901	ECK120033032	1257961	forward	2445	ICR	PP	1257737	1258013	+	
4348568	ECK120033033	4348588	reverse	8416	CR	CDS	4348054	4349685	-	
2868688	ECK120033212	2868708	reverse	5612	CR	CDS	2868277	2869326	-	
89950	ECK120033222	90010	forward	162	CR	CDS	89634	90092	+	
90628	ECK120033245	90688	forward	164	CR	CDS	90094	91035	+	
90952	ECK120033246	91012	forward	164	CR	CDS	90094	91035	+	
932301	ECK120033247	932361	forward	1808	CR	CDS	931818	932312	+	
932092	ECK120033248	932152	forward	1808	CR	CDS	931818	932312	+	
1877998	ECK120033252	1878018	reverse	3687	ICR	PT	1877973	1878144	-	
3274934	ECK120033253	3274994	forward	6377	ICR	TP	3274876	3275023	+	
3079854	ECK120033254	3079914	forward	6001	ICR	PP	3079658	3079934	+	
913332	ECK120033255	913352	reverse	1778	CR	CDS	913181	914080	-	
2135197	ECK120033256	2135217	reverse	4230	CR	CDS	2134128	2135267	-	
3740683	ECK120033257	3740743	forward	7291	ICR	PP	3740556	3740755	+	
456366	ECK120033258	456426	forward	884	CR	CDS	455901	456524	+	
1271585	ECK120033259	1271645	forward	2483	ICR	TP	1271573	1271729	+	
892797	ECK120033260	892857	forward	1737	ICR	TP	892657	893006	+	
3210655	ECK120033261	3210715	forward	6258	CR	CDS	3209129	3210874	+	
701068	ECK120033606	701088	reverse	1374	CR	CDS	700826	701974	-	
701211	ECK120033607	701231	reverse	1374	CR	CDS	700826	701974	-	
22169	ECK120033608	22229	forward	50	CR	CDS	21407	22348	+	
142683	ECK120033609	142703	reverse	249	ICR	PP	142671	142778	+	
433668	ECK120033610	433728	forward	838	CR	CDS	432679	433782	+	
1744206	ECK120033611	1744226	reverse	3413	ICR	PP	1744152	1744458	+	
2288384	ECK120033612	2288444	forward	4497	ICR	PP	2288104	2288521	+	
2822396	ECK120033613	2822416	reverse	5523	ICR	PT	2822369	2822512	-	
705162	ECK120033614	705222	forward	1379	ICR	TP	705114	705315	+	
1189694	ECK120033615	1189714	reverse	2291	ICR	PT	1189671	1189838	-	
2876917	ECK120033616	2876937	reverse	5632	CR	CDS	2876877	2877794	-	
3437548	ECK120033617	3437568	reverse	6713	ICR	PT	3437532	3437637	-	
3643241	ECK120033618	3643261	reverse	7123	ICR	PP	3643206	3643407	+	
661909	ECK120033619	661929	reverse	1291	ICR	RBS	661866	661974	-	
692672	ECK120033620	692692	reverse	1349	ICR	PT	692602	692753	-	
1118274	ECK120033621	1118294	reverse	2143	ICR	PT	1118270	1118529	-	
1338099	ECK120033622	1338159	forward	2608	CR	CDS	1337354	1338118	+	
1382033	ECK120033623	1382093	forward	2697	ICR	PP	1381986	1382140	+	
4482276	ECK120033624	4482296	reverse	8688	CR	CDS	4481860	4482303	-	
4633206	ECK120033625	4633266	forward	8974	CR	CDS	4632464	4633333	-	
3543420	ECK120033626	3543480	forward	6952	CR	CDS	3542904	3543587	+	
3527072	ECK120033627	3527132	forward	6924	CR	CDS	3526691	3527359	+	
2763868	ECK120033628	2763928	forward	5393	ICR	PP	2763799	2763939	+	
4033319	ECK120033629	4033379	forward	7857	ICR	TP	4033177	4033553	+	
4205934	ECK120033630	4205994	forward	8173	ICR	PP	4205556	4206169	+	
63568	ECK120033631	63588	reverse	118	CR	CDS	63429	65780	-	
231004	ECK120033632	231064	forward	415	ICR	PP	230882	231121	+	
3037853	ECK120033633	3037873	reverse	5917	ICR	PP	3037766	3037876	+	
455769	ECK120033634	455829	forward	883	ICR	TP	455656	455900	+	
3094582	ECK120033635	3094642	forward	6034	CR	CDS	3094405	3094695	+	
257750	ECK120033636	257810	forward	480	CR	CDS	256527	257771	+	
160702	ECK120033650	160722	reverse	287	ICR	PT	160605	160781	-	
1473030	ECK120033654	1473090	forward	2880	CR	CDS	1472245	1473105	+	
251909	ECK120033681	251969	forward	464	CR	CDS	250898	251953	+	
1846028	ECK120033687	1846048	reverse	3616	CR	CDS	1844989	1846032	-	
1073276	ECK120033698	1073336	forward	2061	ICR	PP	1073235	1073464	+	
1582032	ECK120033699	1582052	reverse	3073	ICR	PT	1581984	1582230	-	
4397764	ECK120033702	4397824	forward	8518	CR	CDS	4397275	4398225	+	
4124871	ECK120033713	4124931	forward	8029	ICR	PP	4124834	4125035	+	
1584668	ECK120033717	1584688	reverse	3075	ICR	PT	1584511	1584843	-	
2491441	ECK120033722	2491461	reverse	4871	ICR	PT	2491277	2491788	-	
2492435	ECK120033723	2492455	reverse	4873	ICR	PP	2492425	2492719	+	
4395009	ECK120033727	4395069	forward	8514	CR	CDS	4394088	4395425	+	
4395063	ECK120033728	4395123	forward	8514	CR	CDS	4394088	4395425	+	
4396945	ECK120033729	4397005	forward	8516	CR	CDS	4395435	4397282	+	
4397015	ECK120033730	4397075	forward	8516	CR	CDS	4395435	4397282	+	
4398183	ECK120033732	4398243	forward	8518	CR	CDS	4397275	4398225	+	
106448	ECK120033733	106508	forward	190	CR	CDS	105305	106456	+	
806524	ECK120033734	806544	reverse	1571	ICR	PT	806505	806655	-	
903680	ECK120034184	903740	forward	1760	CR	CDS	903175	903690	-	
908523	ECK120034185	908543	reverse	1771	ICR	RBS	908518	908553	-	
918306	ECK120034186	918326	reverse	1784	CR	CDS	917351	918343	-	
931281	ECK120034187	931301	reverse	1807	ICR	PP	931274	931817	+	
938528	ECK120034188	938588	forward	1814	CR	CDS	937217	938560	+	
970835	ECK120034190	970895	forward	1867	ICR	TP	970822	970974	+	
980094	ECK120034191	980154	forward	1879	ICR	TP	980010	980269	+	
982186	ECK120034192	982246	forward	1881	ICR	TP	982118	982297	+	
988247	ECK120034193	988267	reverse	1891	ICR	PT	988209	988376	-	
989754	ECK120034194	989814	forward	1893	ICR	PP	989580	989844	+	
1017622	ECK120034195	1017682	forward	1941	ICR	PP	1017523	1017707	+	
1026244	ECK120034196	1026264	reverse	1957	ICR	PT	1026239	1026333	-	
1066961	ECK120034197	1066981	reverse	2045	ICR	PP	1066932	1067303	+	
1105455	ECK120034198	1105515	forward	2120	CR	CDS	1105043	1105576	+	
1119812	ECK120034200	1119832	reverse	2147	ICR	PT	1119810	1119923	-	
1120223	ECK120034201	1120243	reverse	2149	ICR	PT	1120179	1120464	-	
1143624	ECK120034202	1143644	reverse	2197	ICR	PP	1143591	1143724	+	
1146501	ECK120034204	1146561	forward	2206	CR	CDS	1146017	1146538	+	
1211293	ECK120034205	1211313	reverse	2353	ICR	PT	1211227	1211925	-	
1213316	ECK120034206	1213336	reverse	2357	ICR	PT	1213283	1213486	-	
1226772	ECK120034207	1226832	forward	2393	ICR	PP	1226696	1226936	+	
1234079	ECK120034208	1234139	forward	2409	ICR	PP	1233941	1234160	+	
1236488	ECK120034209	1236508	reverse	2413	ICR	PP	1236465	1236793	+	
1288380	ECK120034211	1288400	reverse	2515	ICR	PP	1288356	1288467	+	
1308896	ECK120034212	1308916	reverse	2551	ICR	PP	1308890	1309112	+	
1321152	ECK120034213	1321212	forward	2579	ICR	PP	1321107	1321243	+	
1333791	ECK120034214	1333851	forward	2603	ICR	TP	1333483	1333854	+	
1349122	ECK120034215	1349142	reverse	2633	ICR	PT	1349064	1349430	-	
1359015	ECK120034217	1359075	forward	2651	ICR	PP	1358933	1359143	+	
1386838	ECK120034218	1386898	forward	2705	ICR	PP	1386836	1386953	+	
1393977	ECK120034219	1393997	reverse	2721	ICR	PP	1393947	1394099	+	
1396663	ECK120034220	1396683	reverse	2727	ICR	PT	1396647	1396797	-	
1405988	ECK120034221	1406048	forward	2745	ICR	PP	1405820	1406073	+	
1433645	ECK120034222	1433665	reverse	2817	ICR	PT	1433644	1433783	-	
1490403	ECK120034223	1490463	forward	2913	ICR	TP	1490199	1490493	+	
1507942	ECK120034224	1508002	forward	2948	CR	CDS	1507532	1507948	+	
1521191	ECK120034225	1521251	forward	2977	ICR	PP	1521090	1521330	+	
1524192	ECK120034226	1524252	forward	2981	ICR	PP	1524005	1524270	+	
1625455	ECK120034228	1625515	forward	3151	ICR	PP	1625405	1625540	+	
1626290	ECK120034229	1626350	forward	3153	ICR	TP	1626288	1626375	+	
1635850	ECK120034230	1635870	reverse	3160	CR	CDS	1629026	1650862	-	
1635850	ECK120034230	1635870	reverse	3177	ICR	PT	1635807	1635977	-	
1653673	ECK120034231	1653733	forward	3242	CR	CDS	1653371	1653697	-	
1671854	ECK120034232	1671914	forward	3281	ICR	PP	1671526	1671936	+	
1687758	ECK120034233	1687818	forward	3306	CR	CDS	1686600	1687775	+	
1696126	ECK120034234	1696146	reverse	3319	ICR	PT	1696065	1696175	-	
1712291	ECK120034235	1712351	forward	3350	CR	CDS	1710793	1712295	+	
1715287	ECK120034236	1715307	reverse	3357	ICR	PT	1715247	1715374	-	
1722683	ECK120034237	1722703	reverse	3375	ICR	RBS	1722680	1722759	-	
1753627	ECK120034238	1753687	forward	3435	ICR	PP	1753166	1753721	+	
1753564	ECK120034239	1753624	forward	3435	ICR	PP	1753166	1753721	+	
1777332	ECK120034240	1777352	reverse	3481	ICR	PP	1777326	1777640	+	
1807267	ECK120034241	1807287	reverse	3541	ICR	PP	1807258	1807403	+	
1807290	ECK120034242	1807350	forward	3541	ICR	PP	1807258	1807403	+	
1837404	ECK120034243	1837464	forward	3600	CR	CDS	1836771	1837424	+	
1864510	ECK120034244	1864530	reverse	3653	ICR	PP	1864497	1864931	+	
1864729	ECK120034245	1864789	forward	3653	ICR	PP	1864497	1864931	+	
1872287	ECK120034246	1872347	forward	3665	ICR	PP	1872207	1872375	+	
1905621	ECK120034247	1905641	reverse	3741	ICR	PT	1905616	1906284	-	
1926869	ECK120034248	1926889	reverse	3789	ICR	PT	1926864	1927071	-	
1935511	ECK120034249	1935571	forward	3804	CR	CDS	1934676	1935545	+	
1935458	ECK120034250	1935518	forward	3804	CR	CDS	1934676	1935545	+	
1948705	ECK120034251	1948725	reverse	3833	ICR	PP	1948547	1948855	+	
1977230	ECK120034252	1977250	reverse	3888	CR	CDS	1976964	1977239	-	
1997512	ECK120034253	1997532	reverse	3939	ICR	PT	1997505	1997608	-	
2069438	ECK120034255	2069498	forward	4096	CR	ncRNA	2069339	2069542	+	
2069467	ECK120034256	2069527	forward	4096	CR	ncRNA	2069339	2069542	+	
2079329	ECK120034257	2079349	reverse	4121	ICR	PT	2079287	2079404	-	
2079307	ECK120034258	2079327	reverse	4121	ICR	PT	2079287	2079404	-	
2083556	ECK120034259	2083576	reverse	4129	ICR	PT	2083550	2083727	-	
2112355	ECK120034260	2112375	reverse	4191	ICR	PT	2112352	2112525	-	
2135827	ECK120034261	2135887	forward	4231	ICR	PP	2135268	2135925	+	
